X,Y,HUE,ALPHAS,SIZE,A,B
0.013921296394499,0.4727304812784896,0.360633500980066,0.4849690634282869,0.4868430268064926,0.23627250609880449,0.0007436266513028062
0.7515111015003995,0.5731398407251594,0.0865930717147068,0.7116453769893378,0.2619298961158232,0.06325783417794424,0.005349436301301692
0.6218843913633252,0.6320290095218829,-1.2035239215172526,0.1601683780006249,0.17968712868020809,0.014855804858008219,0.017431659355329445
0.2875680115534951,0.5878785115507986,-0.074117729470467,0.2602877635270028,0.22989124060677005,0.045127349715335996,0.007722632792383847
0.4537410528723813,0.5127919495405308,0.2544772171400183,0.2113235150412039,0.047995043102421586,0.002139890189355821,0.00016363397304748503
0.1937877695964664,0.3330979503402314,-0.7902376668796609,0.7740371379585944,0.3487437802016527,0.09376593004870676,0.02785629418063187
0.5448891087767103,0.5890915480858064,0.7844434099839594,0.573403365765081,0.09976139547486736,0.0020150320867673263,0.00793730394032556
0.7871508296877803,0.5108929881858968,0.2704966279059193,0.2573170835883819,0.2873573666743184,0.08245559899038059,0.00011865719161808705
0.8837805091260529,0.5174113840098438,-0.1939610823928088,0.5429782573680664,0.38417526661432877,0.14728747918505236,0.0003031562931382432
0.0648399543940935,0.3531717086363262,0.5754468305478668,0.9727673238502283,0.4592633366996657,0.1893642652917346,0.02155854714477589
0.5128835617126467,0.3439530036300299,1.443058354633346,0.9373983269159508,0.15657793982069454,0.00016598616240357615,0.02435066507608946
0.3811673662459963,0.4633971973055436,1.5640786205012922,0.936526123163487,0.12434210875645664,0.014121194844913183,0.0013397651650893067
0.1026892820616054,0.5848299194246741,-0.5400400660976375,0.6301842624767106,0.4062658265450335,0.15785580658872256,0.007196115229596701
0.5113887499592128,0.4958513352874139,-1.3821749326489303,0.3027370045216218,0.012120851642146553,0.00012970362563346946,1.721141889745732e-05
0.6251749541637514,0.6513242109666535,-1.0570452288242451,0.6232276702675912,0.19638682739577393,0.01566876914989725,0.022899016824680252
0.6290710135558334,0.5269201348789314,-0.0469676015931212,0.0029415537496846,0.13184847440236078,0.016659326540330126,0.0007246936618998596
0.5493384137473969,0.4277791201867111,-1.1069098158207065,0.1315205672574873,0.08746504760254145,0.0024342790711093226,0.005215855481005519
0.751832435844838,0.5243602665852257,0.5880882149789811,0.5650194144633965,0.2530079017178075,0.06341957574354447,0.0005934225881032648
0.8785766039566826,0.5807700269755264,-1.3757997220082834,0.7721462003390174,0.3870969417613657,0.1433202450633749,0.0065237972576272585
0.3453323978466629,0.5207946799882078,-1.0066297120001977,0.100978373937992,0.15605923834132643,0.02392206715586296,0.0004324187158119713
0.964075479160294,0.4738672159409615,-0.2981893975628635,0.0779671122970053,0.4648106848605492,0.21536605035785647,0.0006829224026763376
0.7759297802192947,0.5000285060208962,-0.5967762669540849,0.2521564028520151,0.2759297816917585,0.07613724361186829,8.125932273353267e-10
0.8794390589014159,0.3100034241660118,-0.1053500350293231,0.5016984088253263,0.4243497357706643,0.1439739994199922,0.03609869882864043
0.1397586517537237,0.6484496895002364,-1.6327322914865097,0.9516154832999076,0.3896294897707456,0.12977382898629491,0.0220373103127166
0.7513559283031401,0.3926047776806207,0.1181015841323625,0.9819737376264136,0.27333776992973774,0.06317980269313332,0.011533733777028909
0.7970811319016989,0.309152279667966,0.1349363876005066,0.9463065659968376,0.35310062487615185,0.08825719893199464,0.03642285235593427
0.0319493380671344,0.4668442283790578,-0.4357560465236726,0.7205043614904068,0.4692235366300094,0.21907142213579364,0.0010993051917800754
0.6614101575561989,0.5975245117766936,-0.1331961054996991,0.9491206580555224,0.18858491286314347,0.026053238962316958,0.009511030397282455
0.362356221607932,0.5637002874788871,0.8636944928260842,0.7435907224551899,0.1516691674498729,0.01894580973004472,0.004057726624892863
0.6203655561137152,0.7245889337553519,0.7205002340741217,0.7409430069188412,0.2548098433419121,0.014487867098563933,0.05044018916536586
0.4135713894905106,0.4306399290507314,-1.2817026145697334,0.6676829480401819,0.11081842877738611,0.007469904714601024,0.004810819442087575
0.4861885851205678,0.4885831084328045,-0.339983724250201,0.6630034331894153,0.017919279952858073,0.0001907551809718016,0.00013034541305709967
0.6703785662944829,0.4847941036889823,1.918093895074856,0.5213988471224765,0.1710557661559087,0.0290288558525635,0.00023121928262142194
0.0380745211697498,0.4206840526126818,0.4302288506610603,0.2303273649924537,0.4686855742419472,0.21337514799255594,0.0062910195099478245
0.1678399785855587,0.7220523648034082,-1.866932245773539,0.4228913754389601,0.3995466587782057,0.1103302798260421,0.049307252714785865
0.3348010944101207,0.4782798260562703,-0.1750875628064438,0.384691059142325,0.16662066007623344,0.02729067840809386,0.0004717659561458752
0.0572214963966508,0.5323356843521707,-1.747253441800181,0.5953895143774339,0.4439576553408493,0.1960528032532211,0.001045596482523218
0.2044955791356631,0.6340217403731042,-1.0280486709408936,0.7160026292772812,0.3244760232174373,0.08732286275036716,0.017961826892635754
0.420264200528728,0.4033057418869525,0.7416625861812876,0.0182624756782741,0.1253298738104988,0.006357797717322903,0.009349779552032651
0.778053635330274,0.6085394187251384,0.3596287480589788,0.4077737372080864,0.2984872351333838,0.07731382412038103,0.011780805417190923
0.6622305636332612,0.6243297799257757,-0.7504073948878172,0.9801831386949648,0.2043933706193951,0.0263187557767656,0.015457894176391805
0.8418433715153191,0.3890409341462059,-0.0197005607134071,0.9178190212151524,0.3594006190090761,0.11685689064896046,0.01231191429514662
0.4786263409532283,0.3267386482961458,0.6697606417400626,0.6319427366243568,0.17457470978149814,0.00045683330104764517,0.03001949599424666
0.4199924488596236,0.5165514398193358,0.7777502745300032,0.268593287628701,0.0817016425757343,0.006401208239479943,0.00027395016009309543
0.103996753291362,0.3662522980776612,1.0513144638902276,0.3534878571874744,0.4179796875127896,0.15681857140378241,0.017888447769506793
0.0452452334950389,0.3011250856075439,0.4353447820985638,0.7742072250621087,0.496339731669336,0.2068018976589817,0.039551231574606736
0.4436206229367955,0.5327950099528698,-0.134352606607994,0.3357230058495979,0.06522382107668806,0.00317863415803499,0.0010755126778088271
0.1867436869616452,0.4095576077534291,-1.6241630708799208,0.3642191520087474,0.32605113705317196,0.09812951765838372,0.008179826315282591
0.1996028983741387,0.6618050413624229,1.5620536348705132,0.6041299550098153,0.3412027111198172,0.09023841866521805,0.02618087141029539
0.7190315932906147,0.6021403351462131,0.5673763576576543,0.0692395059764098,0.24167640952978012,0.04797483885942526,0.01043264806378074
0.6674708643600283,0.4770987949152126,-0.0509270651116951,0.6298803810876449,0.1690294518828908,0.02804649040949501,0.0005244651943354913
0.1051986022128276,0.6133688831998627,0.7518748747532414,0.1708835450908017,0.4107561896949201,0.1558681436947051,0.012852503677984115
0.2558698310967348,0.6140977930136033,-0.4162212459103727,0.5090923147386179,0.26947698554665456,0.059599539368736805,0.013018306370575073
0.4943421322122812,0.3990773494863047,-0.9618904954550054,0.3824213391070612,0.10108112016896524,3.201146790330623e-05,0.010185381386709484
0.6263680261901037,0.4556523200563371,-0.0606312078139899,0.484325948558012,0.1339238393997435,0.01596887804318273,0.0019667167163855605
0.8153475677694924,0.3364325424739877,0.926022804274248,0.6142473063335933,0.35524414373731544,0.09944408849813458,0.026754313161523845
0.0686179627851315,0.4869183480481756,0.5106428120440101,0.426776679895437,0.4315803420563069,0.1860904620316502,0.00017112961778867176
0.472385556913911,0.6457282617984247,0.0373246509147153,0.1780691796245772,0.14832155525662835,0.0007625574669548493,0.021236726286790204
0.9680322654806128,0.5098032748152764,-0.3612365873367432,0.7987171442111083,0.4681349225682898,0.21905420153091484,9.610419710383313e-05
0.3687904786001266,0.5961016301188281,0.2312894859966977,0.9875095266267532,0.1626390537893033,0.017215938505983838,0.00923552331149605
0.8774549175720683,0.4062936976927312,1.1572902430644996,0.0918559671166733,0.3889126970046595,0.14247221479933686,0.008780871092101248
0.7734647383649759,0.5445461592480854,-2.6546847335841544,0.9546107116292674,0.27706916723587355,0.0747829631290247,0.0019843603037557806
0.9449406423157828,0.6673018998431048,0.1733299090856778,0.5804227454985328,0.475354710585152,0.19797217518438134,0.027989925691112284
0.5716123934494229,0.5179421369613576,-0.8735379440228306,0.3758659640693494,0.07382584353933973,0.005128334895554954,0.0003219202787401146
0.8195638392866442,0.4851250034286241,1.2814669955985,0.6766370429614442,0.31990985121221044,0.10212104737962018,0.0002212655229984454
0.3278115899739947,0.5509432225625234,0.3067341331417957,0.2802566239370408,0.1795663121867198,0.02964884854728373,0.00259521192505479
0.1396396398433106,0.5302840349886084,-1.4704804608454294,0.224124318993194,0.361630629161096,0.12985958917225887,0.0009171227751912597
0.5499502657815748,0.5904495723048369,0.292755294381126,0.8927363407971798,0.10332547692499597,0.0024950290516499623,0.008181125130127911
0.5952299884707652,0.4616666626191403,-0.2022436530896944,0.372221386527189,0.1026557132306668,0.009068750704142082,0.0014694447547548156
0.93507404353695,0.6856175578573523,1.062197873146839,0.5876901299856692,0.47301511724734485,0.18928942335959187,0.03445387778492755
0.4797300508183734,0.5768993390824303,0.2695559705385039,0.6584863783452903,0.07952596551529768,0.0004108708398257254,0.005913508351314592
0.5610204883107552,0.386428164100585,0.0254306935219822,0.3649603540169632,0.1289265756283268,0.003723499993683017,0.01289856190956365
0.0559646853583347,0.3438687603619204,-0.3812804338837445,0.693412389945813,0.47068495263801047,0.1971673606489227,0.024376963990923445
0.6758627194782674,0.4722751638720749,-0.0605900442388128,0.9906462643646576,0.17803472313178703,0.030927696102291763,0.0007686665383203003
0.6430916671055467,0.6091089102870192,2.144420140963615,0.1332509068962257,0.17994437890377513,0.020475225195044584,0.011904754304020802
0.6201597925572219,0.6176298836126775,-0.4361685357821276,0.3800899993179168,0.1681522086269658,0.014438375747394592,0.013836789518732044
0.2895087682177537,0.4867562889073081,-0.2677767286531083,0.7013651384386531,0.21090745491972074,0.04430655865720735,0.0001753958835066905
0.5419077857043343,0.5164463630769348,0.3457186478274573,0.9682397452036728,0.04501938872417939,0.0017562625026404054,0.0002704828584583647
0.1957984174361257,0.5077080986178462,-0.1907392885444701,0.3024060924870374,0.3042992238219941,0.09253860283436563,5.941478430244188e-05
0.1118385052994533,0.4999552149729852,-0.9562021714793364,0.9816642211536204,0.38816149728413457,0.15066934596816256,2.005698644718735e-09
0.484147607323478,0.4919321402155757,0.0437937218730315,0.0214501208306845,0.017787318939957743,0.0002512983535706483,6.509036150113114e-05
0.3733939773020538,0.5061226474532439,-0.1546289109796213,0.0940081896030327,0.12675398137821778,0.016029084983392866,3.7486811836713625e-05
0.7194875592385701,0.5199085301124154,-0.2278386413179852,0.3310172176244456,0.22038860730932025,0.04817478866050482,0.00039634957123695254
0.0934568247596576,0.5368217218098734,1.415385032362935,0.6575446950455663,0.40820729112981735,0.16527735333449975,0.001355839197043708
0.5388723436817932,0.5144598545853435,1.875168661737548,0.1393488067503993,0.04147464885860667,0.001511059103315444,0.00020908739462927915
0.047054547529072,0.7040571364506157,0.8650961865863301,0.0102939108849761,0.49678858466204606,0.2051595829140937,0.04163931493642521
0.9426745713228722,0.5944948524569621,2.1503788387433214,0.028855436234804,0.45264782473436427,0.19596077609588872,0.008929277140863036
0.5279421302948057,0.6951543375960824,1.5100500952193174,0.120338110343416,0.19714456149733775,0.000780762645411901,0.03808521548256569
0.8543371300519856,0.661728260467281,0.4648090051534754,0.7671091186156601,0.3895007470689247,0.12555480173347777,0.026156030233772668
0.1659888159097389,0.5038359780215017,0.2510820812727084,0.2955761683451243,0.33403321066139474,0.11156347109737828,1.4714727381444151e-05
0.273382719209724,0.6086442457847517,-0.2431349854280546,0.688341686203789,0.2513144725138533,0.051355391952778794,0.011803572142137545
0.1964764930316683,0.4012440204059859,3.596863596670505,0.1888059379949926,0.319185311046621,0.0921265192823549,0.009752743505573331
0.2324276234119577,0.5247876533053815,1.7068661109198822,0.8277474972510291,0.2687180761864764,0.07159497671297314,0.0006144277563877885
0.1671805811081215,0.4745920057313127,-0.7538197569320461,0.5517161960727761,0.33378785442895514,0.1107687655915277,0.0006455661727576458
0.1883513334251442,0.4789347546106254,-1.66382468577382,0.867384841468385,0.3123597860499975,0.09712489137788564,0.0004437445633145678
0.2464812867899345,0.6167491801493763,0.6488165222431912,0.6027222653402473,0.2791094928755361,0.06427173794768742,0.01363037106555152
0.5758133187203448,0.5169615301982443,-0.7601428600144512,0.3559061948268577,0.07768753311863195,0.005747659295392583,0.00028769350666595377
0.332863276099966,0.436529683814863,-0.1127021332573468,0.3845230144112855,0.1787824530335051,0.02793468447603619,0.0040284810366412625
0.154417258379516,0.3177143557191616,1.7076586048198086,0.5081818079784922,0.3907115143130677,0.11942743130593018,0.033228056110880345
0.7735601458334774,0.6232554461405968,-1.7733564401940307,0.1374092729585402,0.30004509393048073,0.07483515338843344,0.01519190500331756
0.1373800673058431,0.621137939078812,1.2095578297634009,0.8625989220603204,0.38231873596696364,0.1314932155871149,0.014674400284261964
0.1460297524977082,0.6892167526185355,0.140506857569246,0.1306430416245629,0.4013700481953502,0.1252949361168337,0.03580297947150408
0.586701279538001,0.5220690878039651,-0.8525731939467057,0.3682103123973974,0.08946595168009845,0.00751711187352659,0.0004870446364991213
0.0679634390326887,0.5994582676771647,0.7964762942067372,0.5873199921660577,0.44333682118881557,0.1866555900124613,0.009891947009342546
0.8500439136882897,0.5311248019067005,-0.3984918047957089,0.5520869061380423,0.35142494903456434,0.1225307415102148,0.0009687532937313489
0.6064419488516493,0.4931439096700573,-1.6374694839005264,0.9113020802244096,0.10666252598710313,0.011329888475337117,4.700597461233409e-05
0.1944027441109513,0.5879950254326044,-1.6155279789743142,0.7281780115681199,0.3180138476667351,0.09338968280691673,0.007743124500884695
0.4331951908081798,0.5189424699208859,-1.3343605357092785,0.2948154161253461,0.06943845978893232,0.004462882531155504,0.0003588171667036665
0.3400708137221714,0.6061348625869447,1.4933769628287248,0.9918628626769224,0.19194257912156448,0.025577344623488398,0.011264609056349637
0.655351815510158,0.5704892609925519,1.1292425462627191,0.3060679268532555,0.17059578686936633,0.02413418658230216,0.0049687359152761025
0.4408367412501293,0.5284839405003149,-0.4491370280341275,0.3549663849042084,0.0656629732218214,0.003500291185904154,0.0008113348664254786
0.3348674064700105,0.693028094813153,-0.3805336627727181,0.6708380755466995,0.25402483900818895,0.02726877344594073,0.037259845387195574
0.303397162834637,0.5708153626500451,0.8231898854722094,0.25015370603186,0.20896767972279262,0.03865267558147023,0.005014815587257398
0.45980356029185,0.4981103464885577,1.2135994825201166,0.3757257529793424,0.04024083194473302,0.001615753765210939,3.5707903933063057e-06
0.5523994644034088,0.6113488476199735,-0.3874949902127616,0.6506673923585521,0.12306205644332537,0.0027457038697641075,0.012398565866296089
0.8695868327095956,0.4959331813710593,0.3522480822789502,0.078987264610805,0.36960920703639305,0.13659442691231058,1.6539013760699156e-05
0.4700141128510602,0.5345756153904073,-0.1587675224730974,0.5367815770889103,0.045767090881268874,0.0008991534281089527,0.0011954731796253717
0.1020842391552305,0.4269918986010687,-1.0698090216711853,0.4256585665395104,0.40455795085321017,0.1583369527286718,0.005330182869876638
0.4778911977431486,0.556965807302143,-0.1508242448347632,0.6667060691248543,0.06110566535778366,0.000488799137232558,0.003245103201584884
0.3234067449597726,0.6624639640140043,0.6205115154488233,0.5634217056506889,0.2399577407145818,0.031185177725702794,0.02639453960314369
0.3122594838964568,0.446636068022547,0.8610609615672052,0.1112614358408474,0.1951773824573918,0.035246501386824766,0.002847709236094229
0.2388008414567165,0.403086851308414,1.4068888336771173,0.1062097506411509,0.2785985621158817,0.06822500042371933,0.00939215838931746
0.4438264417554536,0.3323442433510775,0.845741699422447,0.7045336691624786,0.17681606653066392,0.0031554686458534465,0.028108452737522726
0.7715471941937246,0.5106595489357265,0.0387499328532876,0.6268860265323403,0.2717563332435834,0.0737378786744844,0.00011362598351314828
0.8250607192567867,0.4086943628409383,1.4034212097001206,0.2033819063884,0.3376406234160246,0.10566447120373951,0.008336719377022229
0.3924615428328456,0.4871529297971855,-1.2545872169968435,0.4085103578550476,0.10830312545207521,0.011564519769891897,0.00016504721279604427
